Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Date,Month,Branch Name,Dealer Name ,Country_ID,Product_Name,Country_Name
BR0299,,,,,,,,Cadillac Motors,,,,
BR0309,,,,,,,,Caterham Motors,,,,
BR0319,,,,,,,,Checker Motors,,,,
BR0329,,,,,,,,Chevrolet Motors,,,,
BR0339,,,,,,,,Chevrolet India Motors,,,,
BR0349,,,,,,,,Chrysler Motors,,,,
BR0359,,,,,,,,Chrysler Europe Motors,,,,
BR0369,,,,,,,,Citroën Motors,,,,
BR0379,,,,,,,,Cizeta-Moroder Motors,,,,
BR0389,,,,,,,,Dacia Motors,,,,
BR0399,,,,,,,,"Daewoo, Saehan, Chevrolet Korea Motors",,,,
BR0409,,,,,,,,DAF Motors,,,,
BR0419,,,,,,,,Daihatsu Motors,,,,
BR0429,,,,,,,,Daimler Motors,,,,
BR0439,,,,,,,,Datsun Motors,,,,
BR0449,,,,,,,,Delahaye Motors,,,,
BR0459,,,,,,,,DeLorean Motors,,,,
BR0469,,,,,,,,DeSoto Motors,,,,
BR0479,,,,,,,,De Tomaso Motors,,,,
BR0489,,,,,,,,Dodge Motors,,,,
BR0499,,,,,,,,Donkervoort Motors,,,,
BR0509,,,,,,,,Edsel Motors,,,,
BR0519,,,,,,,,e.GO Mobile Motors,,,,
BR0529,,,,,,,,Eicher Polaris Motors,,,,
BR0539,,,,,,,,Elva Motors,,,,
BR0549,,,,,,,,Facel Vega Motors,,,,
BR0559,,,,,,,,Ferrari Motors,,,,
BR0569,,,,,,,,Fiat Motors,,,,
BR0579,,,,,,,,Fiat do Brasil Motors,,,,
BR0589,,,,,,,,Fiat India Motors,,,,
BR0599,,,,,,,,"Fisker, Karma Motors",,,,
BR0609,,,,,,,,Ford America Motors,,,,
BR0619,,,,,,,,Ford Australia Motors,,,,
BR0629,,,,,,,,Ford do Brasil Motors,,,,
BR0639,,,,,,,,Ford Europe Motors,,,,
BR0649,,,,,,,,Ford India Motors,,,,
BR0659,,,,,,,,Freightliner Motors,,,,
BR0669,,,,,,,,FSO Motors,,,,
BR0679,,,,,,,,GAZ Motors,,,,
BR0689,,,,,,,,Geo Motors,,,,
BR0699,,,,,,,,Gilbern Motors,,,,
BR0709,,,,,,,,Ginetta Motors,,,,
BR0719,,,,,,,,Glas Motors,,,,
BR0729,,,,,,,,GMC Motors,,,,
BR0739,,,,,,,,GTA Spano Motors,,,,
BR0749,,,,,,,,Gumpert Motors,,,,
BR0759,,,,,,,,Healey Motors,,,,
BR0769,,,,,,,,Heinkel Motors,,,,
BR0779,,,,,,,,Hennessey Motors,,,,
BR0789,,,,,,,,Hillman Motors,,,,
BR0799,,,,,,,,Hindustan Motors,,,,
BR0809,,,,,,,,Holden Motors,,,,
BR0819,,,,,,,,Honda Motors,,,,
BR0829,,,,,,,,Honda India Motors,,,,
BR0839,,,,,,,,Hudson Motors,,,,
BR0849,,,,,,,,Humber Motors,,,,
BR0859,,,,,,,,Hummer Motors,,,,
BR0869,,,,,,,,Hyundai Motors,,,,
BR0879,,,,,,,,"IFA (including Trabant, Wartburg, Barkas) Motors",,,,
BR0889,,,,,,,,Infiniti Motors,,,,
BR0899,,,,,,,,Innocenti Motors,,,,
BR0909,,,,,,,,Invicta Motors,,,,
BR0919,,,,,,,,Isdera Motors,,,,
BR0929,,,,,,,,Iso Motors,,,,
BR0939,,,,,,,,Isotta Fraschini Motors,,,,
BR0949,,,,,,,,Isuzu Motors,,,,
BR0959,,,,,,,,Iveco Motors,,,,
BR0969,,,,,,,,Jaguar Motors,,,,
BR0979,,,,,,,,Jeep Motors,,,,
BR0989,,,,,,,,Jensen Motors,,,,
BR0999,,,,,,,,JPX Motors,,,,
BR1009,,,,,,,,Kia Motors,,,,
BR1019,,,,,,,,Koenigsegg Motors,,,,
BR1029,,,,,,,,KTM Motors,,,,
BR1039,,,,,,,,Lada Motors,,,,
BR1049,,,,,,,,Lamborghini Motors,,,,
BR1059,,,,,,,,Lancia Motors,,,,
BR1069,,,,,,,,Land Rover Motors,,,,
BR1079,,,,,,,,Lexus Motors,,,,
BR1089,,,,,,,,Ligier Motors,,,,
BR1099,,,,,,,,Lincoln Motors,,,,
BR1109,,,,,,,,Lotus Motors,,,,
BR1119,,,,,,,,LTI Motors,,,,
BR1129,,,,,,,,LuAZ Motors,,,,
BR1139,,,,,,,,Lynx Motors,,,,
BR1149,,,,,,,,Mahindra Motors,,,,
BR1159,,,,,,,,Marcos Motors,,,,
BR1169,,,,,,,,Marlin Motors,,,,
BR1179,,,,,,,,Maruti Motors,,,,
BR1189,,,,,,,,Maserati Motors,,,,
BR1199,,,,,,,,Mastretta Motors,,,,
BR1209,,,,,,,,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",,,,
BR1219,,,,,,,,Mazda Motors,,,,
BR1229,,,,,,,,Mazzanti Motors,,,,
BR1239,,,,,,,,McLaren Motors,,,,
BR1249,,,,,,,,Mercedes-Benz (including Maybach) Motors,,,,
BR1259,,,,,,,,Mercury Motors,,,,
BR1269,,,,,,,,Merkur Motors,,,,
BR1279,,,,,,,,Messerschmitt Motors,,,,
BR1289,,,,,,,,Mia Motors,,,,
BR1299,,,,,,,,Micro Motors,,,,
BR1309,,,,,,,,Mini Motors,,,,
BR1319,,,,,,,,Mitsubishi Motors,,,,
BR1329,,,,,,,,Monica Motors,,,,
BR1339,,,,,,,,Monteverdi Motors,,,,
BR1349,,,,,,,,Morgan Motors,,,,
BR1359,,,,,,,,Moskwitch Motors,,,,
BR1369,,,,,,,,Nash Motors,,,,
BR1379,,,,,,,,Naza Motors,,,,
BR1389,,,,,,,,Nissan Motors,,,,
BR1399,,,,,,,,Nissan India Motors,,,,
BR1409,,,,,,,,Noble Motors,,,,
BR1419,,,,,,,,NSU Motors,,,,
BR1429,,,,,,,,Oldsmobile Motors,,,,
BR1439,,,,,,,,Oltcit Motors,,,,
BR1449,,,,,,,,Opel Motors,,,,
BR1459,,,,,,,,Packard Motors,,,,
BR1469,,,,,,,,Pagani Motors,,,,
BR1479,,,,,,,,Panhard Motors,,,,
BR1489,,,,,,,,Panoz Motors,,,,
BR1499,,,,,,,,Panther Motors,,,,
BR1509,,,,,,,,Peel Motors,,,,
BR1519,,,,,,,,Perodua Motors,,,,
BR1529,,,,,,,,Peugeot Motors,,,,
BR1539,,,,,,,,PGO Motors,,,,
BR1549,,,,,,,,Piaggio Motors,,,,
BR1559,,,,,,,,Plymouth Motors,,,,
BR1569,,,,,,,,Polestar Motors,,,,
BR1579,,,,,,,,"Pontiac, Asüna Motors",,,,
BR1589,,,,,,,,Porsche Motors,,,,
BR1599,,,,,,,,Premier Motors,,,,
BR1609,,,,,,,,Proton Motors,,,,
BR1619,,,,,,,,Puma Motors,,,,
BR1629,,,,,,,,Ranger Motors,,,,
BR1639,,,,,,,,Reliant Motors,,,,
BR1649,,,,,,,,Renault Motors,,,,
BR1659,,,,,,,,Rivian Motors,,,,
BR1669,,,,,,,,Rolls-Royce Motors,,,,
BR1679,,,,,,,,Saab Motors,,,,
BR1689,,,,,,,,SAIC Motor Motors,,,,
BR1699,,,,,,,,Saleen Motors,,,,
BR1709,,,,,,,,Samsung Motors,,,,
BR1719,,,,,,,,San Motors,,,,
BR1729,,,,,,,,Santa Matilde Motors,,,,
BR1739,,,,,,,,Santana Motors,,,,
BR1749,,,,,,,,Saturn Motors,,,,
BR1759,,,,,,,,Scion Motors,,,,
BR1769,,,,,,,,Seat Motors,,,,
BR1779,,,,,,,,Shelby SuperCars Motors,,,,
BR1789,,,,,,,,Simca Motors,,,,
BR1799,,,,,,,,Simca do Brasil Motors,,,,
BR1809,,,,,,,,Singer Motors,,,,
BR1819,,,,,,,,Skoda Motors,,,,
BR1829,,,,,,,,Smart Motors,,,,
BR1839,,,,,,,,Spyker Motors,,,,
BR1849,,,,,,,,SsangYong Motors,,,,
BR1859,,,,,,,,Standard-Triumph Motors,,,,
BR1869,,,,,,,,Studebaker Motors,,,,
BR1879,,,,,,,,Subaru Motors,,,,
BR1889,,,,,,,,Sunbeam Motors,,,,
BR1899,,,,,,,,Suzuki Motors,,,,
BR1909,,,,,,,,Tata Motors,,,,
BR1919,,,,,,,,Tatra Motors,,,,
BR1929,,,,,,,,Tazzari Motors,,,,
BR1939,,,,,,,,Tesla Motors,,,,
BR1949,,,,,,,,Tornado Motors,,,,
BR1959,,,,,,,,Toyota Motors,,,,
BR1969,,,,,,,,Toyota India Motors,,,,
BR1979,,,,,,,,Turner Motors,,,,
BR1989,,,,,,,,TVR Motors,,,,
BR1999,,,,,,,,UAZ Motors,,,,
BR2009,,,,,,,,Vauxhall Motors,,,,
BR2019,,,,,,,,Venturi Motors,,,,
BR2029,,,,,,,,Volkswagen Motors,,,,
BR2039,,,,,,,,Volkswagen do Brasil Motors,,,,
BR2049,,,,,,,,Volkswagen South Africa Motors,,,,
BR2059,,,,,,,,Volvo Motors,,,,
BR2069,,,,,,,,Westfield Motors,,,,
BR2079,,,,,,,,Wiesmann Motors,,,,
BR2089,,,,,,,,Zastava Motors,,,,
BR2099,,,,,,,,ZAZ Motors,,,,
BR2109,,,,,,,,ZIL Motors,,,,
BR2119,,,,,,,,Audi Motors,,,,
BR2129,,,,,,,,DKW Motors,,,,
BR2139,,,,,,,,Horch Motors,,,,
BR2149,,,,,,,,Wanderer Motors,,,,
BR2159,,,,,,,,Maybach  Motors,,,,
BR2169,,,,,,,,Izh  Motors,,,,
BR2179,,,,,,,,Lagonda  Motors,,,,
BR2189,,,,,,,,MG  Motors,,,,
BR2199,,,,,,,,Morris  Motors,,,,
BR2209,,,,,,,,Austin  Motors,,,,
BR2219,,,,,,,,Riley  Motors,,,,
BR2229,,,,,,,,Wolseley  Motors,,,,
BR2239,,,,,,,,Standard  Motors,,,,
BR2249,,,,,,,,Talbot  Motors,,,,
BR2259,,,,,,,,Das Motors,,,,
BR2269,,,,,,,,Ramani Motors,,,,
BR2279,,,,,,,,Deccan Motors,,,,
BR2289,,,,,,,,Herald Motors,,,,
BR2299,,,,,,,,Zion Automobils,,,,
BR2309,,,,,,,,Atlantic Motor Company,,,,
BR2319,,,,,,,,2008 NRHP-listed,,,,
BR2329,,,,,,,,Blankinship Motor Company Building,,,,
BR2339,,,,,,,,Bohn Motor Company Automobile Dealership,,,,
BR2349,,,,,,,,Buick Automobile Company Building,,,,
BR2359,,,,,,,,Cadillac Automobile Company Building,,,,
BR2369,,,,,,,,Casa de cadillac,,,,
BR2379,,,,,,,,Cass Motor Sales,,,,
BR2389,,,,,,,,Claremore Auto Dealership,,,,
BR2399,,,,,,,,Clemens Automobile Company Building,,,,
BR2409,,,,,,,,Colman Automotive Building,,,,
BR2419,,,,,,,,H Street Playhouse,,,,
BR2429,,,,,,,,Howard Motor Company Building,,,,
BR2439,,,,,,,,Hupmobile Building,,,,
BR2449,,,,,,,,Jennings Ford Automobile Dealership,,,,
BR2459,,,,,,,,Jones Motor Company,,,,
BR2469,,,,,,,,Kindel Building,,,,
BR0010,,,,,,,,AC Cars Motors,,,,
BR0020,,,,,,,,Acura Motors,,,,
BR0030,,,,,,,,Aixam-Mega (including Arola) Motors,,,,
BR0040,,,,,,,,Alfa Romeo Motors,,,,
BR0050,,,,,,,,Alpine Motors,,,,
BR0060,,,,,,,,Alvis Motors,,,,
BR0070,,,,,,,,"AMC, Eagle Motors",,,,
BR0080,,,,,,,,Anadol Motors,,,,
BR0090,,,,,,,,Ariel Motors,,,,
BR0100,,,,,,,,ARO Motors,,,,
BR0110,,,,,,,,Artega Motors,,,,
BR0120,,,,,,,,Asia Motors Motors,,,,
BR0130,,,,,,,,Aston Martin Motors,,,,
BR0140,,,,,,,,Audi Motors,,,,
BR0150,,,,,,,,Autobianchi Motors,,,,
BR0160,,,,,,,,Auto-Union Motors,,,,
BR0170,,,,,,,,Auverland Motors,,,,
BR0180,,,,,,,,Bentley Motors,,,,
BR0190,,,,,,,,Bitter Motors,,,,
BR0200,,,,,,,,BMW Motors,,,,
BR0210,,,,,,,,Bond Motors,,,,
BR0220,,,,,,,,Borgward (including Goliath and Lloyd) Motors,,,,
BR0230,,,,,,,,Bristol Motors,,,,
BR0240,,,,,,,,British Leyland Motors,,,,
BR0250,,,,,,,,Austin-Healey Motors,,,,
BR0260,,,,,,,,"Austin, Rover Motors",,,,
BR0270,,,,,,,,Bugatti Motors,,,,
BR0280,,,,,,,,Buick Motors,,,,
BR0290,,,,,,,,Bytom Motors,,,,
BR0300,,,,,,,,Cadillac Motors,,,,
BR0310,,,,,,,,Caterham Motors,,,,
BR0320,,,,,,,,Checker Motors,,,,
BR0330,,,,,,,,Chevrolet Motors,,,,
BR0340,,,,,,,,Chevrolet India Motors,,,,
BR0350,,,,,,,,Chrysler Motors,,,,
BR0360,,,,,,,,Chrysler Europe Motors,,,,
BR0370,,,,,,,,Citroën Motors,,,,
BR0380,,,,,,,,Cizeta-Moroder Motors,,,,
BR0390,,,,,,,,Dacia Motors,,,,
BR0400,,,,,,,,"Daewoo, Saehan, Chevrolet Korea Motors",,,,
BR0410,,,,,,,,DAF Motors,,,,
BR0420,,,,,,,,Daihatsu Motors,,,,
BR0430,,,,,,,,Daimler Motors,,,,
BR0440,,,,,,,,Datsun Motors,,,,
BR0450,,,,,,,,Delahaye Motors,,,,
BR0460,,,,,,,,DeLorean Motors,,,,
BR0470,,,,,,,,DeSoto Motors,,,,
BR0480,,,,,,,,De Tomaso Motors,,,,
BR0490,,,,,,,,Dodge Motors,,,,
BR0500,,,,,,,,Donkervoort Motors,,,,
BR0510,,,,,,,,Edsel Motors,,,,
BR0520,,,,,,,,e.GO Mobile Motors,,,,
BR0530,,,,,,,,Eicher Polaris Motors,,,,
BR0540,,,,,,,,Elva Motors,,,,
BR0550,,,,,,,,Facel Vega Motors,,,,
BR0560,,,,,,,,Ferrari Motors,,,,
BR0570,,,,,,,,Fiat Motors,,,,
BR0580,,,,,,,,Fiat do Brasil Motors,,,,
BR0590,,,,,,,,Fiat India Motors,,,,
BR0600,,,,,,,,"Fisker, Karma Motors",,,,
BR0610,,,,,,,,Ford America Motors,,,,
BR0620,,,,,,,,Ford Australia Motors,,,,
BR0630,,,,,,,,Ford do Brasil Motors,,,,
BR0640,,,,,,,,Ford Europe Motors,,,,
BR0650,,,,,,,,Ford India Motors,,,,
BR0660,,,,,,,,Freightliner Motors,,,,
BR0670,,,,,,,,FSO Motors,,,,
BR0680,,,,,,,,GAZ Motors,,,,
BR0690,,,,,,,,Geo Motors,,,,
BR0700,,,,,,,,Gilbern Motors,,,,
BR0710,,,,,,,,Ginetta Motors,,,,
BR0720,,,,,,,,Glas Motors,,,,
BR0730,,,,,,,,GMC Motors,,,,
BR0740,,,,,,,,GTA Spano Motors,,,,
BR0750,,,,,,,,Gumpert Motors,,,,
BR0760,,,,,,,,Healey Motors,,,,
BR0770,,,,,,,,Heinkel Motors,,,,
BR0780,,,,,,,,Hennessey Motors,,,,
BR0790,,,,,,,,Hillman Motors,,,,
BR0800,,,,,,,,Hindustan Motors,,,,
BR0810,,,,,,,,Holden Motors,,,,
BR0820,,,,,,,,Honda Motors,,,,
BR0830,,,,,,,,Honda India Motors,,,,
BR0840,,,,,,,,Hudson Motors,,,,
BR0850,,,,,,,,Humber Motors,,,,
BR0860,,,,,,,,Hummer Motors,,,,
BR0870,,,,,,,,Hyundai Motors,,,,
BR0880,,,,,,,,"IFA (including Trabant, Wartburg, Barkas) Motors",,,,
BR0890,,,,,,,,Infiniti Motors,,,,
BR0900,,,,,,,,Innocenti Motors,,,,
BR0910,,,,,,,,Invicta Motors,,,,
BR0920,,,,,,,,Isdera Motors,,,,
BR0930,,,,,,,,Iso Motors,,,,
BR0940,,,,,,,,Isotta Fraschini Motors,,,,
BR0950,,,,,,,,Isuzu Motors,,,,
BR0960,,,,,,,,Iveco Motors,,,,
BR0970,,,,,,,,Jaguar Motors,,,,
BR0980,,,,,,,,Jeep Motors,,,,
BR0990,,,,,,,,Jensen Motors,,,,
BR1000,,,,,,,,JPX Motors,,,,
BR1010,,,,,,,,Kia Motors,,,,
BR1020,,,,,,,,Koenigsegg Motors,,,,
BR1030,,,,,,,,KTM Motors,,,,
BR1040,,,,,,,,Lada Motors,,,,
BR1050,,,,,,,,Lamborghini Motors,,,,
BR1060,,,,,,,,Lancia Motors,,,,
BR1070,,,,,,,,Land Rover Motors,,,,
BR1080,,,,,,,,Lexus Motors,,,,
BR1090,,,,,,,,Ligier Motors,,,,
BR1100,,,,,,,,Lincoln Motors,,,,
BR1110,,,,,,,,Lotus Motors,,,,
BR1120,,,,,,,,LTI Motors,,,,
BR1130,,,,,,,,LuAZ Motors,,,,
BR1140,,,,,,,,Lynx Motors,,,,
BR1150,,,,,,,,Mahindra Motors,,,,
BR1160,,,,,,,,Marcos Motors,,,,
BR1170,,,,,,,,Marlin Motors,,,,
BR1180,,,,,,,,Maruti Motors,,,,
BR1190,,,,,,,,Maserati Motors,,,,
BR1200,,,,,,,,Mastretta Motors,,,,
BR1210,,,,,,,,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",,,,
BR1220,,,,,,,,Mazda Motors,,,,
BR1230,,,,,,,,Mazzanti Motors,,,,
BR1240,,,,,,,,McLaren Motors,,,,
BR1250,,,,,,,,Mercedes-Benz (including Maybach) Motors,,,,
BR1260,,,,,,,,Mercury Motors,,,,
BR1270,,,,,,,,Merkur Motors,,,,
BR1280,,,,,,,,Messerschmitt Motors,,,,
BR1290,,,,,,,,Mia Motors,,,,
BR1300,,,,,,,,Micro Motors,,,,
BR1310,,,,,,,,Mini Motors,,,,
BR1320,,,,,,,,Mitsubishi Motors,,,,
BR1330,,,,,,,,Monica Motors,,,,
BR1340,,,,,,,,Monteverdi Motors,,,,
BR1350,,,,,,,,Morgan Motors,,,,
BR1360,,,,,,,,Moskwitch Motors,,,,
BR1370,,,,,,,,Nash Motors,,,,
BR1380,,,,,,,,Naza Motors,,,,
BR1390,,,,,,,,Nissan Motors,,,,
BR1400,,,,,,,,Nissan India Motors,,,,
BR1410,,,,,,,,Noble Motors,,,,
BR1420,,,,,,,,NSU Motors,,,,
BR1430,,,,,,,,Oldsmobile Motors,,,,
BR1440,,,,,,,,Oltcit Motors,,,,
BR1450,,,,,,,,Opel Motors,,,,
BR1460,,,,,,,,Packard Motors,,,,
BR1470,,,,,,,,Pagani Motors,,,,
BR1480,,,,,,,,Panhard Motors,,,,
BR1490,,,,,,,,Panoz Motors,,,,
BR1500,,,,,,,,Panther Motors,,,,
BR1510,,,,,,,,Peel Motors,,,,
BR1520,,,,,,,,Perodua Motors,,,,
BR1530,,,,,,,,Peugeot Motors,,,,
BR1540,,,,,,,,PGO Motors,,,,
BR1550,,,,,,,,Piaggio Motors,,,,
BR1560,,,,,,,,Plymouth Motors,,,,
BR1570,,,,,,,,Polestar Motors,,,,
BR1580,,,,,,,,"Pontiac, Asüna Motors",,,,
BR1590,,,,,,,,Porsche Motors,,,,
BR1600,,,,,,,,Premier Motors,,,,
BR1610,,,,,,,,Proton Motors,,,,
BR1620,,,,,,,,Puma Motors,,,,
BR1630,,,,,,,,Ranger Motors,,,,
BR1640,,,,,,,,Reliant Motors,,,,
BR1650,,,,,,,,Renault Motors,,,,
BR1660,,,,,,,,Rivian Motors,,,,
BR1670,,,,,,,,Rolls-Royce Motors,,,,
BR1680,,,,,,,,Saab Motors,,,,
BR1690,,,,,,,,SAIC Motor Motors,,,,
BR1700,,,,,,,,Saleen Motors,,,,
BR1710,,,,,,,,Samsung Motors,,,,
BR1720,,,,,,,,San Motors,,,,
BR1730,,,,,,,,Santa Matilde Motors,,,,
BR1740,,,,,,,,Santana Motors,,,,
BR1750,,,,,,,,Saturn Motors,,,,
BR1760,,,,,,,,Scion Motors,,,,
BR1770,,,,,,,,Seat Motors,,,,
BR1780,,,,,,,,Shelby SuperCars Motors,,,,
BR1790,,,,,,,,Simca Motors,,,,
BR1800,,,,,,,,Simca do Brasil Motors,,,,
BR1810,,,,,,,,Singer Motors,,,,
BR1820,,,,,,,,Skoda Motors,,,,
BR1830,,,,,,,,Smart Motors,,,,
BR1840,,,,,,,,Spyker Motors,,,,
BR1850,,,,,,,,SsangYong Motors,,,,
BR1860,,,,,,,,Standard-Triumph Motors,,,,
BR1870,,,,,,,,Studebaker Motors,,,,
BR1880,,,,,,,,Subaru Motors,,,,
BR1890,,,,,,,,Sunbeam Motors,,,,
BR1900,,,,,,,,Suzuki Motors,,,,
BR1910,,,,,,,,Tata Motors,,,,
BR1920,,,,,,,,Tatra Motors,,,,
BR1930,,,,,,,,Tazzari Motors,,,,
BR1940,,,,,,,,Tesla Motors,,,,
BR1950,,,,,,,,Tornado Motors,,,,
BR1960,,,,,,,,Toyota Motors,,,,
BR1970,,,,,,,,Toyota India Motors,,,,
BR1980,,,,,,,,Turner Motors,,,,
BR1990,,,,,,,,TVR Motors,,,,
BR2000,,,,,,,,UAZ Motors,,,,
BR2010,,,,,,,,Vauxhall Motors,,,,
BR2020,,,,,,,,Venturi Motors,,,,
BR2030,,,,,,,,Volkswagen Motors,,,,
BR2040,,,,,,,,Volkswagen do Brasil Motors,,,,
BR2050,,,,,,,,Volkswagen South Africa Motors,,,,
BR2060,,,,,,,,Volvo Motors,,,,
BR2070,,,,,,,,Westfield Motors,,,,
BR2080,,,,,,,,Wiesmann Motors,,,,
BR2090,,,,,,,,Zastava Motors,,,,
BR2100,,,,,,,,ZAZ Motors,,,,
BR2110,,,,,,,,ZIL Motors,,,,
BR2120,,,,,,,,Audi Motors,,,,
BR2130,,,,,,,,DKW Motors,,,,
BR2140,,,,,,,,Horch Motors,,,,
BR2150,,,,,,,,Wanderer Motors,,,,
BR2160,,,,,,,,Maybach  Motors,,,,
BR2170,,,,,,,,Izh  Motors,,,,
BR2180,,,,,,,,Lagonda  Motors,,,,
BR2190,,,,,,,,MG  Motors,,,,
BR2200,,,,,,,,Morris  Motors,,,,
BR2210,,,,,,,,Austin  Motors,,,,
BR2220,,,,,,,,Riley  Motors,,,,
BR2230,,,,,,,,Wolseley  Motors,,,,
BR2240,,,,,,,,Standard  Motors,,,,
BR2250,,,,,,,,Talbot  Motors,,,,
BR2260,,,,,,,,Das Motors,,,,
BR2270,,,,,,,,Ramani Motors,,,,
BR2280,,,,,,,,Deccan Motors,,,,
BR2290,,,,,,,,Herald Motors,,,,
BR2300,,,,,,,,Zion Automobils,,,,
BR2310,,,,,,,,Atlantic Motor Company,,,,
BR2320,,,,,,,,2008 NRHP-listed,,,,
BR2330,,,,,,,,Blankinship Motor Company Building,,,,
BR2340,,,,,,,,Bohn Motor Company Automobile Dealership,,,,
BR2350,,,,,,,,Buick Automobile Company Building,,,,
BR2360,,,,,,,,Cadillac Automobile Company Building,,,,
BR2370,,,,,,,,Casa de cadillac,,,,
BR2380,,,,,,,,Cass Motor Sales,,,,
BR2390,,,,,,,,Claremore Auto Dealership,,,,
BR2400,,,,,,,,Clemens Automobile Company Building,,,,
BR2410,,,,,,,,Colman Automotive Building,,,,
BR2420,,,,,,,,H Street Playhouse,,,,
BR2430,,,,,,,,Howard Motor Company Building,,,,
BR2440,,,,,,,,Hupmobile Building,,,,
BR2450,,,,,,,,Jennings Ford Automobile Dealership,,,,
BR2460,,,,,,,,Jones Motor Company,,,,
BR2470,,,,,,,,Kindel Building,,,,
